"title","wodRaw","url","cleanID"
"Tuesday 230620","**Rest Day**  

Post thoughts to comments. ","https://www.crossfit.com/230620",20230620
"Monday 230619","[Randy](https://www.crossfit.com/workout/2008/02/13#/comments)     
For time:  

75 [power snatches](https://www.crossfit.com/essentials/the-power-snatch)  

♀ 55 lb. ♂ 75 lb.  

Post time to comments.  
Compare to [210203](https://www.crossfit.com/210203). 

***  
**Coaches:** for a full class plan, tips and tricks for running ""Randy,"" visit your affiliate toolkit and learn more with [CrossFit Affiliate Programming](https://www.crossfit.com/programming). 

***  
**Scaling:**   
Reduce the load so you can perform multiple reps unbroken and complete all the reps in less than 8 minutes. Athletes less familiar with Olympic lifting should take time to drill the mechanics of the snatch and reduce the load and reps.   

**Intermediate Option:**  
Experienced athletes should attempt this workout as written, with an 8-minute timecap.  

**Beginner Option:**   
**50** power snatches 

♀ **15** lb. ♂**22** lb.
","https://www.crossfit.com/230619",20230619
"Sunday 230618","3 rounds for time of:   
25 [deadlifts](https://www.crossfit.com/essentials/the-deadlift)   
800-meter run 

♀ 155 lb ♂ 225 lb

Post time to comments. 
___
**Scaling:**  
Newer athletes should reduce the load and overall volume of this workout. 

**Intermediate Option:**  
3 rounds for time of:   
**20** deadlifts   
800-meter run 

**♀ 125 lb ♂ 185 lb**  

**Beginner Option:**  
**2 rounds** for time of:   
**20** deadlifts   
800-meter run   

**♀ 65 lb ♂ 95 lb**","https://www.crossfit.com/230618",20230618
"Saturday 230617","[Hope for Refugees](https://www.crossfit.com/hope-2022)  
3 rounds of:
 
Shuttle runs, 8 m  
[Dumbbell snatches](https://www.crossfit.com/essentials/the-dumbbell-power-snatch)    
Bike for calories  
Dumbbell [box step-ups](https://www.crossfit.com/essentials/the-box-step-up)    
Strict [burpees](https://www.crossfit.com/essentials/the-burpee-2)

This workout has the same format as Fight Gone Bad, working at each station for one minute then rotating. After completing all 5 stations, rest for 1 minute before starting the next round. One point is given for each rep, calorie biked, or shuttle-run length.

♀ 35-lb DB, 20-in box  
♂ 50-lb DB, 24-in box

Use a single dumbbell for the snatches and step-ups. For the strict burpee, perform an honest push-up followed by an enthusiastic vertical jump.

Post reps completed to comments.  
Compare to [220507](https://www.crossfit.com/220507).
___
**Scaling:**  
Most athletes will be able to maintain the structure of this workout. Reduce the weight of the dumbbell for the snatch and the step-up. 

**Intermediate Option:**  
3 rounds of:    
Shuttle runs, 8 m  
Dumbbell snatches  
Bike for calories  
Dumbbell box step-ups  
Strict burpees  

**♀ 25-lb DB  
♂ 35-lb DB**

**Beginner Option:**  
3 rounds of:  
Shuttle runs, 8 m  
Dumbbell snatches  
Bike for calories  
**Box step-ups**  
**Burpees**  

**♀ 15-lb DB  
♂ 20-lb DB**","https://www.crossfit.com/230617",20230617
"Friday 230616","**Rest Day**  

Post thoughts to comments. ","https://www.crossfit.com/230616",20230616
"Thursday 230615","3 x 6-minute rounds, for max calories/reps of:  
Bike for 20 seconds, rest 40 seconds  
Burpee for 20 seconds, rest 40 seconds  
Bike for 30 seconds, rest 30 seconds  
Burpee for 30 seconds, rest 30 seconds  
Bike for 40 seconds, rest 20 seconds  
Burpee for 40 seconds, rest 20 seconds

Post calories/reps completed each round to comments.
___
**Scaling:**  
All athletes can maintain the format of today’s bike and burpee intervals. Newer athletes should attempt to keep moving at any pace during the working intervals. ","https://www.crossfit.com/230615",20230615
"Wednesday 230614","[​​Army Combat Fitness Test Events](https://www.army.mil/acft/)  

**1.** In 5 minutes, establish a 3-rep-max [deadlift](https://www.crossfit.com/essentials/the-deadlift)    
&nbsp;&nbsp;&nbsp;&nbsp;_Rest 2:00_  
**2.** For distance: [standing power throw](https://www.army.mil/acft/#event2)   
&nbsp;&nbsp;&nbsp;&nbsp;_Rest 3:00_  
**3.** Complete as many reps as possible in 2 minutes of: [hand-release push-ups](https://www.army.mil/acft/#event3)   
&nbsp;&nbsp;&nbsp;&nbsp;_Rest 3:00_  
**4.** For time: [sprint, drag, carry](https://www.army.mil/acft/#event4)  
&nbsp;&nbsp;&nbsp;&nbsp;_Rest 4:00_    
**5.** [Max plank hold](https://www.army.mil/acft/#event5)   
&nbsp;&nbsp;&nbsp;&nbsp;_Rest 2:00_   
**6.** For time: [run 2 miles](https://www.army.mil/acft/#event6)

Complete all [six ACFT](https://youtube.com/playlist?list=PLr_5M5FiwX8gmAIq7IhRi8o5u2k9qn1qo) events and post scores to comments. Celebrate the [U.S. Army’s Birthday](https://www.army.mil/1775/) and learn more about the ACFT [here](https://www.army.mil/acft/). 

---  
**Scaling:**  
Newer athletes should focus on maintaining sound mechanics on the deadlift triple, and reduce the distance on the run effort. Experienced athletes can choose to complete all [six events](https://www.army.mil/acft/) and see where they stack up. Post to comments.  

**Beginner Option:**    
Deadlift **3-3-3-3-3 reps**   

Complete as many reps as possible in 2 minutes of:  
Hand-release push-ups

For time:  
Run **1 mile**  ","https://www.crossfit.com/230614",20230614
"Tuesday 230613","For time:  
100 box step-ups   
100 push-ups   
10 squat snatches   

♀ 20-in box, 125 lb   
♂ 24-in box, 185 lb 

Post time to comments. 
___
**Scaling:**   
Warm up to a moderately heavy snatch for the day. Ideally, use 70% of your 1-rep-max snatch. 

**Intermediate Option:**  
For time:  
100 box step-ups   
100 push-ups   
10 squat snatches 

♀ 20-in box, **105 lb**   
♂ 24-in box, **155 lb**

**Beginner Option:**  
For time:  
**50** box step-ups   
**50 assisted** push-ups   
10 squat snatches 

♀ 20-in box, **35 lb**  
♂ 24-in box, **45 lb** ","https://www.crossfit.com/230613",20230613
"Monday 230612","**Rest Day**  

Post thoughts to comments.  ","https://www.crossfit.com/230612",20230612
"Sunday 230611","21-18-15-12-9-6-3 reps for time of:  
[Sumo deadlift high pulls](https://www.crossfit.com/essentials/the-sumo-deadlift-high-pull)  
[Lateral jumps](https://www.youtube.com/watch?v=dr6kY-li8CY), over 20-inch/24-inch obstacle

♀ 65 lb ♂ 95 lb 

Post time to comments.  
Compare to [121024](https://www.crossfit.com/workout/2012/10/24). 
___
**Scaling:**   
Reduce the load on the barbell and the height of the obstacle in order to keep a steady pace on today’s couplet.  

**Intermediate Option:**  
21-18-15-12-9-6-3 reps for time of:  
Sumo deadlift high pulls  
Lateral jumps, over **14-inch/20-inch** obstacle

♀ 65 lb ♂ 95 lb

**Beginner Option:**  
**18-15-12-9-6-3** reps for time of:  
Sumo deadlift high pulls  
Lateral jumps over **a dumbbell**

**♀ 35 lb ♂ 45 lb** ","https://www.crossfit.com/230611",20230611
"Saturday 230610","Complete as many rounds as possible in 15 minutes of:  
50 [double-unders](https://www.crossfit.com/essentials/the-double-under)  
25-ft overhead walking lunge, arm 1  
25-ft overhead walking lunge, arm 2

♀ 35-lb DB ♂ 50-lb DB

Post rounds completed to comments.  
___
**Scaling:**  
If you have double-unders, but are working toward stringing together bigger sets, give yourself a 1-minute window each round to complete 50 or as many reps as possible. Newer athletes should reduce the load. 

**Intermediate Option:**   
Complete as many rounds as possible in 15 minutes of:  
**1 minute** of double-unders  
25-ft overhead walking lunge, arm 1  
25-ft overhead walking lunge, arm 2

**♀ 25-lb DB ♂ 35-lb DB**

**Beginner Option:**  
Complete as many rounds as possible in 15 minutes of:  
50 **single**-unders  
25-ft **walking lunge**, arm 1  
25-ft **walking lunge**, arm 2

**♀ 10-lb DB ♂ 15-lb DB**","https://www.crossfit.com/230610",20230610
"Friday 230609","[Front squat](https://www.crossfit.com/essentials/the-front-squat) 10-5-3-1-1-1-3-5-10 reps

Post loads to comments.  
Compare to [211006](https://www.crossfit.com/211006). 
___
**Scaling:**  
All athletes can perform this workout as prescribed. Newer athletes should focus on maintaining sound mechanics rather than trying for max loads.","https://www.crossfit.com/230609",20230609
"Thursday 230608","**Rest Day**  

Post thoughts to comments.","https://www.crossfit.com/230608",20230608
"Wednesday 230607","Complete as many rounds as possible in 20 minutes of:  
5 [chest-to-bar pull-ups](https://www.crossfit.com/essentials/the-kipping-chest-to-bar-pull-up)  
10 [ring dips](https://www.crossfit.com/essentials/the-ring-dip)  
15 [overhead squats](https://www.crossfit.com/essentials/the-overhead-squat) 

♀ 65 lb ♂ 95 lb

Post rounds completed to comments.  
Compare to [160524](https://www.crossfit.com/workout/2016/05/24). 
___
**Scaling:**  
Today we have a variation of the benchmark workout Cindy. Intermediate athletes should perform the original benchmark if they haven’t done so already. If you have a Cindy record, complete today’s workout as prescribed. Newer athletes should modify the movements and load.

**Beginner Option:**  
Complete as many rounds as possible in 20 minutes of:  
5 **assisted** pull-ups  
10 **push-ups**   
15 overhead squats, **PVC pipe or dowel**  ","https://www.crossfit.com/230607",20230607
"Tuesday 230606","Complete as much as possible in 10 minutes of:    
10 [strict handstand push-ups](https://www.crossfit.com/essentials/the-strict-handstand-push-up)    
20 pulls on the [rower](https://www.crossfit.com/essentials/rowing) for max calories  

Post calories rowed to comments.    
Compare to [210715](https://www.crossfit.com/210715). 
___
**Scaling:**  
We rarely see workouts with a specific amount of pulls on the rower. Practice solid technique during the warm-up and shoot for max-effort pulls during the workout. Choose a handstand push-up modification that is challenging, but allows you to keep moving.

**Intermediate Option:**  
Complete as much as possible in 10 minutes of:  
**5** strict handstand push-ups  
20 pulls on the rower for max calories

**Beginner Option:**  
Complete as much as possible in 10 minutes of:  
10 **assisted** push-ups  
20 pulls on the rower for max calories","https://www.crossfit.com/230606",20230606
"Monday 230605","10 200-m sandbag runs

Rest as needed between efforts.

♀ 20 lb ♂ 30 lb

Post best and worst times to comments.
___
**Scaling:**  
Carry a weight for these efforts if you’re able to complete the distance without dropping it.

**Intermediate Option:**  
10 200-m sandbag runs

Rest as needed between efforts.

**♀ 10 lb ♂ 20 lb**

**Beginner Option:**  
**5** 200-m **medicine-ball** runs

Rest as needed between efforts.

**♀ 4 lb ♂ 6 lb**","https://www.crossfit.com/230605",20230605
"Sunday 230604","**Rest Day**  

Post thoughts to comments.","https://www.crossfit.com/230604",20230604
"Saturday 230603","12-9-6 reps for time of:  
Squat cleans  
Muscle-ups

♀ 155 lb ♂ 225 lb

Post time to comments.  
Compare to [151123](https://www.crossfit.com/workout/2015/11/23). 
___
**Scaling:**  
Reduce the weight in order to complete the squat cleans with minimal rest. Quick singles are acceptable. If you do not yet have muscle-ups, modify the movement to a pulling and pushing exercise that challenges your current abilities. 

**Intermediate Option:**  
For time:   
12-9-6 reps of:   
Squat cleans  
**9-6-3 reps of:**   
Muscle-ups

**♀ 125 lb ♂ 185 lb**

**Beginner Option:**  
12-9-6 reps for time of:  
Squat cleans  
**Ring rows**  
**Jumping ring dips**  

**♀ 55 lb ♂ 65 lb**","https://www.crossfit.com/230603",20230603
"Friday 230602","For time:  
45 [kettlebell swings](https://www.crossfit.com/essentials/the-kettlebell-swing)  
400-m run  
35 kettlebell swings  
800-m run  
25 kettlebell swings  
1,200-m run  
15 kettlebell swings

♀ 24 kg ♂ 32 kg

Post time to comments.   
Compare to [210709](https://www.crossfit.com/210709). 
___
**Scaling:**  
The kettlebell weight is meant to be challenging, particularly after running hard. Reduce the load if you cannot maintain sound mechanics.

**Intermediate Option:**  
For time:   
45 kettlebell swings  
400-m run  
35 kettlebell swings  
800-m run  
25 kettlebell swings  
1,200-m run  
15 kettlebell swings

**♀ 16 kg ♂ 24 kg**

**Beginner Option:**  
For time:  
**25** kettlebell swings  
**200-m** run  
**20** kettlebell swings  
**400-m** run  
**15** kettlebell swings  
**800-m** run  
**10** kettlebell swings

**♀ 8 kg ♂ 12 kg**
","https://www.crossfit.com/230602",20230602
"Thursday 230601","[Shoulder press](https://www.crossfit.com/essentials/the-shoulder-press) 1-1-1-1-1 reps  
[Push press](https://www.crossfit.com/essentials/the-push-press) 3-3-3-3-3 reps  
[Push jerk](https://www.crossfit.com/essentials/the-push-jerk) 5-5-5-5-5 reps

Post loads to comments.  
Compare to [220608](https://www.crossfit.com/220628).   
___
**Scaling:**  
Most athletes can perform this workout as prescribed. Newer athletes should focus on maintaining sound mechanics rather than trying for max loads.","https://www.crossfit.com/230601",20230601
"Wednesday 230531","**Rest Day**  

Post thoughts to comments.  ","https://www.crossfit.com/230531",20230531
"Tuesday 230530","[Open Workout 19.1](https://games.crossfit.com/)  

Complete as many rounds as possible in 15 minutes of:  
19 wall-ball shots   
19-cal. row 

♀ 14-lb ball to 9 ft. ♂ 20-lb ball to 10 ft. 

Post rounds completed to comments.    
Compare to [190222](https://www.crossfit.com/190222).
___
**Scaling:**  
Experienced athletes should attempt to PR this Open workout. Newer athletes can reduce the medicine-ball weight but maintain the rep scheme and take note of rounds completed for your records. 

**Beginner Option:**  
Complete as many rounds as possible in 15 minutes of:  
19 wall-ball shots  
19-calorie row

**♀ 6-lb ball ♂ 10-lb ball**
","https://www.crossfit.com/230530",20230530
"Monday 230529","[Hero workout of your choice.](https://www.crossfit.com/heroes/)   
Review the list of 203 heroes and honor one with an all-out effort.

Post choice of workout and result to comments.  
Compare to [220530](https://www.crossfit.com/220530).

**Scaling:**  
Most Hero workouts are meant to be extremely grueling, arduous, and mentally challenging. Many contain a very high volume of reps. Reduce the work to a level that is attainable yet still challenging.","https://www.crossfit.com/230529",20230529
"Sunday 230528","**Lynne**  

5 rounds for max reps of:  
Body-weight [bench presses](https://www.crossfit.com/essentials/the-bench-press)  
[Pull-ups](https://www.crossfit.com/essentials/the-butterfly-pull-up)

Post reps for both exercises in all rounds.   
Compare to [180409](https://www.crossfit.com/workout/2018/04/09#/comments).
___
**Scaling:**  
This workout offers five max-effort attempts at each exercise, regardless of how you modify the movements. Choose something that will allow you to get 10+ reps of each, even as you fatigue. Give yourself ample rest time after the pull-ups before beginning the next round of bench presses so you recover enough to get another big set.

**Intermediate Option:**  
5 rounds for max reps of:  
**¾-body-weight** bench presses  
Pull-ups

**Beginner Option:**    
5 rounds for max reps of:    
**Push-ups**  
[Ring rows](https://www.crossfit.com/essentials/the-ring-row)  
","https://www.crossfit.com/230528",20230528
"Saturday 230527","**Rest Day**  

Post thoughts to comments.  ","https://www.crossfit.com/230527",20230527
"Friday 230526","Three 4-minute intervals of:   
21-calorie [row](https://www.crossfit.com/essentials/rowing)   
Then, as many rounds as possible of:   
7 [deadlifts](https://www.crossfit.com/essentials/the-deadlift)   
14 [sit-ups](https://www.crossfit.com/essentials/the-abmat-sit-up) 

Rest 4 minutes between rounds. 

♀ 155 lb ♂ 225 lb

Post number of reps completed each round to comments.  
___
**Scaling:**  
Reduce the loading on the deadlifts in order to maintain solid mechanics throughout today’s workout. 

**Beginner Option:**  
Three 3-minute intervals of:   
**15**-calorie row   
Then, as many rounds as possible of:   
7 deadlifts   
14 sit-ups   

Rest 3 minutes between rounds. 

**♀ 75 lb ♂ 115 lb**","https://www.crossfit.com/230526",20230526
"Thursday 230525","In 15 minutes, complete as many reps as possible of:   
50 [box step-ups](https://www.crossfit.com/essentials/the-box-step-up)   
50 jumping pull-ups   
40 [lunges](https://www.crossfit.com/essentials/the-walking-lunge)   
40 [burpees](https://www.crossfit.com/essentials/the-burpee-2)   
30 [toes-to-bars](https://www.crossfit.com/essentials/the-kipping-toes-to-bar)   
30 [push-ups](https://www.crossfit.com/essentials/the-push-up)   
Max-reps ring [muscle-ups](https://www.crossfit.com/essentials/the-kipping-muscle-up)

♀ 20-in box ♂ 24-in box

Post reps completed to comments.  
___
**Scaling:**   
Perform today’s workout chipper-style, attempting to get through the push-ups as quickly as possible in order to spend as much time as possible at the rings. If you do not yet have a muscle-up, use this time to develop your pulling and pushing strength. Intermediate athletes can do this workout as prescribed. 

**Beginner Option:**  
In 15 minutes, complete as many reps as possible of:   
**40** box step-ups   
**40** jumping pull-ups   
**30** lunges   
**30** burpees   
**20 hanging knee raises**   
**20 assisted** push-ups   
Max-reps **3 ring rows + 3 jumping dips**

**♀ 12-in box ♂ 20-in box**","https://www.crossfit.com/230525",20230525
"Wednesday 230524","10 rounds for time of:  
5 [front squats](https://www.crossfit.com/essentials/the-front-squat)  
5 [parallette handstand push-ups](https://www.crossfit.com/essentials/the-kipping-deficit-handstand-push-up)

♀ 145 lb ♂ 205 lb

Post time to comments.  
Compare to [210827](https://www.crossfit.com/210827).
___
**Scaling:**  
Reduce the load of the front squats to a challenging set of 5 that still allows you to complete each set unbroken. Similarly on the HSPU, choose a modification that is more challenging than the last time you performed HSPU.

**Intermediate Option:**  
10 rounds for time of:  
5 front squats  
5 **strict handstand push-ups, hands on 25-lb plates**

**♀ 110 lb ♂ 165 lb**

**Beginner Option:**   
5 rounds for time of:  
5 front squats  
5 **push-ups**

**♀ 35 lb ♂ 55 lb**
","https://www.crossfit.com/230524",20230524
"Tuesday 230523","**Rest Day**  

Post thoughts to comments.  ","https://www.crossfit.com/230523",20230523
"Monday 230522","3 rounds, each for time of:   
Run 1 mile  

Rest 4 minutes between efforts.   

Post times to comments.
___
**Scaling:**   
For today’s mile repeats, attempt to work on your run pace, working at about 80% effort. Shoot to complete each mile around the same time.

**Beginner Option:**  
3 rounds, each for time of:  
Run **800 meters**   
 
Rest 4 minutes between efforts. 
","https://www.crossfit.com/230522",20230522
"Sunday 230521","[Snatch balance](https://www.crossfit.com/essentials/the-snatch-balance) 1-1-1-1-1-1-1 reps  
[Squat snatch](https://www.crossfit.com/essentials/the-snatch) 1-1-1-1-1-1-1 reps

Post loads to comments.  
Similar to [220826](https://www.crossfit.com/220826). 
___
**Scaling:**  
This progression of snatch variations should prepare you for a solid attempt at a 1-rep-max squat snatch. Experienced lifters should try to go heavy, while newer athletes should focus on mechanics and worry less about adding weight.","https://www.crossfit.com/230521",20230521
"Saturday 230520","3 rounds for time of:  

15 [overhead squats](https://www.crossfit.com/essentials/the-overhead-squat)   
15 [L pull-ups](https://www.crossfit.com/essentials/the-l-pull-up)  
15 [split jerks](https://www.crossfit.com/essentials/the-split-jerk)   
15 [knees-to-elbows](https://www.crossfit.com/essentials/the-strict-knees-to-elbow)    
15 [hang cleans](https://www.crossfit.com/essentials/the-hang-squat-clean)   
15 weighted [hip extensions](https://www.crossfit.com/essentials/the-ghd-hip-extension)    

Hold a plate or dumbbell to chest for back extensions.

♀ 65-lb barbell, 15-lb plate for back extensions   
♂ 95-lb barbell, 25-lb plate for back extensions 

Post time to comments.  
Compare to [131031](https://www.crossfit.com/workout/2013/10/31).
___
**Scaling:**  
Today we have light-weight, high-skill movements. Modify the movements in order to push the intensity. 

**Intermediate Option:**   
3 rounds for time of:  
15 overhead squats   
**10** L pull-up, **knees bent**   
15 split jerks   
15 knees-to-elbows  
15 hang cleans   
15 weighted hip extensions

Hold a plate or dumbbell to chest for back extensions.

♀ 65-lb barbell, 15-lb plate for back extensions   
♂ 95-lb barbell, 25-lb plate for back extensions 

**Beginner Option:**  
3 rounds for time of:  
**10** overhead squats   
**10 jumping** pull-ups  
**10** push jerks   
**10 hanging knee raises**   
**10** hang cleans   
**10 hip extensions**  

Hold a plate or dumbbell to chest for back extensions.

**♀ 35-lb barbell  
♂ 45-lb barbell**  ","https://www.crossfit.com/230520",20230520
"Friday 230519","**Rest Day**  

Post thoughts to comments.  ","https://www.crossfit.com/230519",20230519
"Thursday 230518","For max reps:  
Tabata bike calories   
Rest 1 minute  
Tabata [squats](https://www.crossfit.com/essentials/the-air-squat)  
Rest 1 minute  
Tabata bike calories 

The Tabata interval is 20 seconds of work followed by 10 seconds of rest for eight intervals.

Post total calories/reps for each exercise to comments. 
___
**Scaling:**  
All athletes should be able to perform today’s tabata intervals. Go hard and accumulate as much work as possible throughout all 24 intervals. ","https://www.crossfit.com/230518",20230518
"Wednesday 230517","Complete as much as possible in 15 minutes of:  
[Row](https://www.crossfit.com/essentials/rowing) 500 meters  
Max set [push-ups](https://www.crossfit.com/essentials/the-push-up) 

Post rounds completed to comments.
___
**Scaling:**  
Experienced athletes should push the row on today’s workout and work for virtuosity on the push-ups. If you do not yet have 10 consecutive push-ups, consider modifications which challenge your current abilities and allow for 10+ reps.

**Beginner Option:**  
Complete as many reps as possible in 15 minutes of:  
Row 500 meters  
Max-set **assisted** push-ups  
","https://www.crossfit.com/230517",20230517
"Tuesday 230516","4 rounds of:  
1 minute of kettlebell swings   
1 minute of sit-ups   
1 minute of lunges   

♀ 35-lb KB ♂ 53-lb KB

Post total reps to comments.
___
**Scaling:**  
All athletes should be able to maintain the format of this workout. Newer athletes can reduce the loading on the kettlebell and drop the total rounds. Intermediate athletes can do this workout as prescribed. 

**Beginner Option:**  
**3 rounds** of:  
1 minute of kettlebell swings   
1 minute of sit-ups   
1 minute of lunges 

**♀ 26-lb KB ♂ 35-lb KB**","https://www.crossfit.com/230516",20230516
"Monday 230515","**Rest Day**  

Post thoughts to comments.  ","https://www.crossfit.com/230515",20230515
"Sunday 230514","[Back squat](https://www.crossfit.com/essentials/the-back-squat) 3-3-3-3-3 reps

Post loads to comments.  
Compare to [230403](https://www.crossfit.com/230403).
___
**Scaling:**  
Athletes at all skill levels should perform triples. Experienced athletes can go as heavy as possible, while newer athletes can use this workout as an opportunity to drill the movement. If you performed ""Clovis"" yesterday, choose moderate loading and treat these squats as a recovery day. ","https://www.crossfit.com/230514",20230514
"Saturday 230513","**Clovis**

For time:  
Run 10 miles  
150 burpee pull-ups

Partition the run and burpee pull-ups as needed.  

Post time to comments.  
Compare to [121111](https://www.crossfit.com/workout/2012/11/11).
___
**Scaling:**    
This workout is a mental and physical grind. If you are not accustomed to this running volume, significantly reduce the distance. Partition the work in order to sustain intensity. 

**Intermediate Option:**  
For time:  
Run **5 miles**  
**100** burpee pull-ups

Partition the run and burpee pull-ups as needed.

**Beginner Option:**  
For time:  
**Jog 2 miles**    
**75 burpees**   

Partition the run and burpees as needed.
","https://www.crossfit.com/230513",20230513
"Friday 230512","5 rounds for time of:  
50 [double-unders](https://www.crossfit.com/essentials/the-double-under)  
16 [dumbbell snatches](https://www.crossfit.com/essentials/the-dumbbell-power-snatch) 

♀ 35-lb DB ♂ 50-lb DB

Post time to comments. 
___
**Scaling:**  
This workout is meant to be a sprint. Choose a dumbbell that will allow you to move at maximal speed while maintaining proper mechanics. Go hard. 

**Intermediate Option:**   
5 rounds for time of:    
**40** double-unders  
16 dumbbell snatches 

**♀ 25-lb DB ♂ 35-lb DB**

**Beginner Option:**  
5 rounds for time of:  
50 **single**-unders  
16 dumbbell snatches 

**♀ 15-lb DB ♂ 20-lb DB**
","https://www.crossfit.com/230512",20230512
"Thursday 230511","**Rest Day**  

Post thoughts to comments.  ","https://www.crossfit.com/230511",20230511
"Wednesday 230510","[IGNITE Workout](https://forgingyouthresilience.org/)  

With an 18-minute running clock, complete:   

21-15-9 reps of:  
[Thrusters](https://www.crossfit.com/essentials/the-thruster)    
Lateral [burpees](https://www.crossfit.com/essentials/the-burpee-2) over the bar  
Sit-ups  

♀ 65 lb  ♂95 lb

In the remaining time, establish a max weight of the complex:   
 
1 [power clean](https://www.crossfit.com/essentials/the-power-clean) + 1 [hang squat clean](https://www.crossfit.com/essentials/the-hang-squat-clean)

Join thousands of athletes participating in [Forging Youth Resilience's annual IGNITE fundraiser](https://secure.givelively.org/donate/fyr/ignite-workout-fundraiser-2023) to celebrate fitness as a pathway toward positive mental health for under-resourced youth.

Post time of the triplet and max load to comments.

**Forging Youth Resilience Fundraiser, May 1-31**  
Thousands of CrossFit athletes around the world will be performing the IGNITE workout during the month of May – Mental Health Awareness Month. Proceeds from the event support Forging Youth Resilience programs bringing fitness, nutrition, and mentorship to youth who otherwise would not have access to these services. To learn more about the event or start fundraising, visit [Forging Youth Resilience](https://secure.givelively.org/donate/fyr/ignite-workout-fundraiser-2023).
___
**Scaling:**  
Reduce the weight on the thrusters. If you’re new to weightlifting, watch “[The Power Clean](https://www.crossfit.com/essentials/the-power-clean)” and “[The Hang Squat Clean](https://www.crossfit.com/essentials/the-hang-squat-clean),” and start with an empty barbell on the barbell complex. Add weight only if you’re able to maintain proper mechanics. 

**Beginner Option:**  
With an 18-minute running clock, complete:   
21-15-9  
Thrusters  
Lateral burpees over the bar  
Sit-ups  

**♀ 35 lb ♂ 45 lb**   

In the remaining time, establish a max weight of the complex:  
1 power clean + 1 hang squat clean","https://www.crossfit.com/230510",20230510
"Tuesday 230509","[Push press](https://www.crossfit.com/essentials/the-push-press) 5-5-3-3-3-1-1-1-1-1 reps  

Post loads to comments.  
Compare to [140312](https://www.crossfit.com/workout/2014/03/12).
 ___
**Scaling:**  
Ideally, each set will be as heavy as possible, but newer athletes should start light and slowly add weight as they become comfortable.","https://www.crossfit.com/230509",20230509
"Monday 230508","For 20 minutes:   
Run 1 mile   
In the remaining time, complete as many rounds as possible of:   
7 [strict toes-to-bars](https://www.crossfit.com/essentials/the-strict-toes-to-bar)  
14 handstand shoulder taps 

Post reps completed to comments. 
___
**Scaling:**  
Deconditioned athletes can take a stopwatch on a 4-minute walk or jog, then turn around and return for a modified mile run. The gymnastics portion of this workout can be reduced to hanging knee raises and plank shoulder taps. 

**Beginner Option:**  
For **15 minutes**:   
**Jog 800 meters**   
In the remaining time, complete as many rounds as possible of:   
7 strict **hanging knee raises**   
14 **plank** shoulder taps ","https://www.crossfit.com/230508",20230508
"Sunday 230507","**Rest Day**  

Post thoughts to comments.  ","https://www.crossfit.com/230507",20230507
"Saturday 230506","**The Chief** 

Max rounds in 3 minutes of:  
3 [power cleans](https://www.crossfit.com/essentials/the-power-clean)  
6 [push-ups](https://www.crossfit.com/essentials/the-push-up)      
9 [squats](https://www.crossfit.com/essentials/the-air-squat)    

♀ 95 lb  ♂135 lb

Rest 1 minute. Repeat for a total of 5 cycles.

Post rounds completed for each of the 5 cycles.   
Compare to [130203](https://www.crossfit.com/workout/2013/02/03). 
___
**Scaling:**  
Reduce the load and number of cycles. Intermediate athletes should aim to complete 3+ rounds per cycle. 

**Intermediate Option:**  
Max rounds in 3 minutes of:  
3 power cleans   
6 push-ups  
9 squats

**♀ 85 lb  ♂125 lb**

Rest 1 minute. Repeat for a total of 5 cycles.

**Beginner Option:**   
Max rounds in 3 minutes of:  
3 [dumbbell power cleans](https://www.crossfit.com/essentials/the-dumbbell-power-clean)   
6 push-ups  
9 squats

**♀ 15-lb DBs  ♂20-lb DBs**

Rest 1 minute. Repeat for a total of **3 cycles**.","https://www.crossfit.com/230506",20230506
"Friday 230505","50-40-30-20-10 reps for time of:  
Bike calories   
[GHD sit-ups](https://www.crossfit.com/essentials/the-ghd-sit-up) 

Post time to comments.  
___
**Scaling:**  
Reduce the overall volume of this couplet. If you’re unfamiliar with the GHD, modify the movement to AbMat sit-ups. If you have not recently done a high volume of GHD sit-ups, reduce the range of motion. If you have not performed GHD sit-ups in a workout, practice the movement and consider using AbMat sit-ups in the workout.   

**Intermediate Option:**  
For time:   
50-40-30-20-10 reps of:   
Bike calories   
**30-25-20-15-10** reps of:    
GHD sit-ups   

**Beginner Option:**   
**30-20-10** reps for time of:   
Bike calories   
**Sit-ups** ","https://www.crossfit.com/230505",20230505
"Thursday 230504","For time:   
10 [squat snatches](https://www.crossfit.com/essentials/the-snatch), ♀ 75 lb ♂ 115 lb  
10 squat snatches, ♀ 85 lb ♂ 125 lb  
10 squat snatches, ♀ 95 lb ♂ 135 lb  

Post time to comments.  
___
**Scaling:**  
Reduce the load on each set to maintain solid mechanics while pushing the intensity. 

**Intermediate Option:**  
For time:   
10 squat snatches, **♀ 65 lb ♂ 95 lb**  
10 squat snatches, **♀ 75 lb ♂ 115 lb**  
10 squat snatches, **♀ 85 lb ♂ 125 lb**  

**Beginner Option:**  
For time:   
10 squat snatches, **PVC pipe or dowel**   
10 squat snatches, **empty barbell ♀ 35 lb ♂ 45 lb**  
10 squat snatches, **♀ 45 lb ♂ 55 lb**","https://www.crossfit.com/230504",20230504
"Wednesday 230503","**Rest Day**  

Post thoughts to comments.  ","https://www.crossfit.com/230503",20230503
